weighted_error, threshold, feature, weight_alpha
6.174863387978151152e-01,-8.344650000000000123e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.174863387978151152e-01,-8.344650000000000123e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.174863387978151152e-01,-8.344530000000000003e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.156648451730427629e-01,-8.343990000000000018e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.138433515482704106e-01,-8.342380000000000351e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.156648451730427629e-01,-8.342209999999999903e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.174863387978151152e-01,-8.341969999999999663e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.193078324225874676e-01,-8.341709999999999958e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.211293260473598199e-01,-8.341220000000000301e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.229508196721321722e-01,-8.341150000000000508e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.247723132969045245e-01,-8.341039999999999566e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.229508196721321722e-01,-8.340589999999999948e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.211293260473598199e-01,-8.337639999999999496e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.193078324225874676e-01,-8.336930000000000174e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.211293260473598199e-01,-8.336710000000000509e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.229508196721321722e-01,-8.336160000000000236e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.211293260473598199e-01,-8.335989999999999789e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.193078324225874676e-01,-8.334390000000000409e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.174863387978151152e-01,-8.332540000000000502e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.156648451730427629e-01,-8.331979999999999942e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.138433515482704106e-01,-8.331490000000000284e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.120218579234980583e-01,-8.331030000000000380e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.102003642987257059e-01,-8.330250000000000155e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.083788706739533536e-01,-8.329929999999999835e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.065573770491810013e-01,-8.328680000000000527e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.065573770491810013e-01,-8.328680000000000527e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.065573770491810013e-01,-8.328680000000000527e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.065573770491810013e-01,-8.328680000000000527e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.065573770491810013e-01,-8.328680000000000527e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.065573770491810013e-01,-8.328680000000000527e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.029143897996362966e-01,-8.328670000000000240e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.010928961748639443e-01,-8.327430000000000110e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.992714025500915920e-01,-8.327020000000000532e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.974499089253192396e-01,-8.326900000000000412e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.956284153005468873e-01,-8.326430000000000220e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.938069216757745350e-01,-8.326320000000000388e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.919854280510021827e-01,-8.325939999999999452e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.901639344262298303e-01,-8.325420000000000043e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.883424408014574780e-01,-8.323899999999999633e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.865209471766851257e-01,-8.321910000000000140e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.846994535519127734e-01,-8.320619999999999683e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.828779599271404210e-01,-8.319619999999999793e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.810564663023680687e-01,-8.318400000000000238e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.792349726775957164e-01,-8.316759999999999708e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.774134790528233641e-01,-8.316609999999999836e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.755919854280510117e-01,-8.316519999999999468e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.737704918032786594e-01,-8.312720000000000109e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.755919854280510117e-01,-8.312540000000000484e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.737704918032786594e-01,-8.312040000000000539e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.755919854280510117e-01,-8.307980000000000365e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.737704918032786594e-01,-8.307940000000000325e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.719489981785063071e-01,-8.306480000000000530e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.701275045537339548e-01,-8.306230000000000002e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.719489981785063071e-01,-8.306099999999999595e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.701275045537339548e-01,-8.305420000000000025e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.683060109289616024e-01,-8.305399999999999450e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.664845173041892501e-01,-8.305200000000000360e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.683060109289616024e-01,-8.304430000000000422e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.683060109289616024e-01,-8.304430000000000422e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.683060109289616024e-01,-8.301250000000000018e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.664845173041892501e-01,-8.301140000000000185e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.646630236794168978e-01,-8.301070000000000393e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.628415300546445454e-01,-8.300980000000000025e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.610200364298721931e-01,-8.299659999999999815e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.591985428050998408e-01,-8.299609999999999488e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.573770491803274885e-01,-8.299509999999999943e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.555555555555551361e-01,-8.299229999999999663e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.537340619307827838e-01,-8.299039999999999750e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.519125683060104315e-01,-8.298200000000000021e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.500910746812380792e-01,-8.297780000000000156e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.519125683060104315e-01,-8.296069999999999833e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.500910746812380792e-01,-8.295590000000000463e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.482695810564657268e-01,-8.295090000000000519e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.464480874316933745e-01,-8.294070000000000054e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.446265938069210222e-01,-8.293310000000000404e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.428051001821486699e-01,-8.292399999999999771e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.409836065573763175e-01,-8.292180000000000106e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.391621129326039652e-01,-8.290469999999999784e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.409836065573763175e-01,-8.289999999999999591e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.391621129326039652e-01,-8.285670000000000535e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.373406193078316129e-01,-8.285090000000000510e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.355191256830592605e-01,-8.284129999999999550e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.373406193078316129e-01,-8.284099999999999797e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.355191256830592605e-01,-8.283850000000000380e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.355191256830592605e-01,-8.283850000000000380e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.355191256830592605e-01,-8.282429999999999515e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.336976320582869082e-01,-8.282410000000000050e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.318761384335145559e-01,-8.281809999999999450e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.336976320582869082e-01,-8.281349999999999545e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.355191256830592605e-01,-8.280049999999999910e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.336976320582869082e-01,-8.277470000000000105e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.318761384335145559e-01,-8.277090000000000281e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.300546448087422036e-01,-8.276940000000000408e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.282331511839698512e-01,-8.276620000000000088e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.264116575591974989e-01,-8.275590000000000446e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.245901639344251466e-01,-8.275360000000000493e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.227686703096527943e-01,-8.274409999999999821e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.209471766848804419e-01,-8.274230000000000196e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.209471766848804419e-01,-8.274230000000000196e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.209471766848804419e-01,-8.274049999999999461e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.191256830601080896e-01,-8.273420000000000218e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.173041894353357373e-01,-8.273239999999999483e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.191256830601080896e-01,-8.272739999999999538e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.173041894353357373e-01,-8.272040000000000504e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.154826958105633850e-01,-8.269750000000000156e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.173041894353357373e-01,-8.269469999999999876e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.154826958105633850e-01,-8.268849999999999811e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.173041894353357373e-01,-8.268050000000000122e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.154826958105633850e-01,-8.267590000000000217e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.136612021857910326e-01,-8.267409999999999481e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.118397085610186803e-01,-8.267240000000000144e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.100182149362463280e-01,-8.266869999999999497e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.081967213114739756e-01,-8.266609999999999792e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.063752276867016233e-01,-8.266069999999999807e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.045537340619292710e-01,-8.265709999999999447e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.027322404371569187e-01,-8.264489999999999892e-01,-1.000000000000000000e+00,1.000000000000000000e+00
5.009107468123845663e-01,-8.263869999999999827e-01,-1.000000000000000000e+00,1.000000000000000000e+00
4.990892531876122695e-01,-8.263549999999999507e-01,1.000000000000000000e+00,1.000000000000000000e+00
5.009107468123845663e-01,-8.262659999999999449e-01,-1.000000000000000000e+00,1.000000000000000000e+00
4.990892531876122695e-01,-8.261960000000000415e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.972677595628399727e-01,-8.261760000000000215e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.954462659380676759e-01,-8.261359999999999815e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.936247723132953791e-01,-8.260119999999999685e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.918032786885230823e-01,-8.257700000000000040e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.899817850637507854e-01,-8.257330000000000503e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.918032786885230823e-01,-8.256569999999999743e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.936247723132953791e-01,-8.256109999999999838e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.918032786885230823e-01,-8.255050000000000443e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.899817850637507854e-01,-8.254829999999999668e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.881602914389784886e-01,-8.254270000000000218e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.899817850637507854e-01,-8.248919999999999586e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.918032786885230823e-01,-8.247379999999999711e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.936247723132953791e-01,-8.245620000000000172e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.918032786885230823e-01,-8.245369999999999644e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.899817850637507854e-01,-8.245029999999999859e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.881602914389784886e-01,-8.244700000000000362e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.863387978142061918e-01,-8.244489999999999874e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.863387978142061918e-01,-8.244489999999999874e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.826958105646615982e-01,-8.244280000000000497e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.845173041894338950e-01,-8.244230000000000169e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.826958105646615982e-01,-8.243810000000000304e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.808743169398893014e-01,-8.242709999999999759e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.790528233151170046e-01,-8.241760000000000197e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.790528233151170046e-01,-8.241760000000000197e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.754098360655724109e-01,-8.241110000000000380e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.735883424408001141e-01,-8.240330000000000155e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.717668488160278173e-01,-8.240150000000000530e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.699453551912555205e-01,-8.239130000000000065e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.681238615664832237e-01,-8.237799999999999567e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.663023679417109268e-01,-8.232859999999999623e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.644808743169386300e-01,-8.221819999999999684e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.626593806921663332e-01,-8.220950000000000202e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.608378870673940364e-01,-8.219680000000000319e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.626593806921663332e-01,-8.216970000000000107e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.608378870673940364e-01,-8.216719999999999580e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.590163934426217396e-01,-8.216360000000000330e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.608378870673940364e-01,-8.216299999999999715e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.590163934426217396e-01,-8.216050000000000297e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.571948998178494428e-01,-8.215869999999999562e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.553734061930771460e-01,-8.214960000000000040e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.535519125683048491e-01,-8.214949999999999752e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.517304189435325523e-01,-8.210169999999999968e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.499089253187602555e-01,-8.203639999999999821e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.480874316939879587e-01,-8.203599999999999781e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.462659380692156619e-01,-8.200990000000000224e-01,1.000000000000000000e+00,1.000000000000000000e+00
